job,education,y,duration_norm,pdays_norm,previous_norm,campaign_norm,balance_norm
"admin","secondary",0,0.107689,0.351304,0.533999,0.000000,0.539671
"services","secondary",1,0.186273,0.000000,0.000000,0.000000,0.427128
"management","tertiary",1,0.208587,0.000000,0.000000,0.090433,0.635737
"self","tertiary",1,0.227990,0.000000,0.000000,0.000000,0.608423
"technician","tertiary",1,0.225080,0.000000,0.000000,0.090433,0.426799
"unemployed","secondary",1,1.000000,0.000000,0.000000,0.000000,0.469441
"student","tertiary",1,0.245453,0.000000,0.000000,0.000000,0.480772
"technician","tertiary",0,0.176571,0.000000,0.000000,0.000000,0.433040
"admin","secondary",1,1.000000,0.000000,0.000000,0.090433,0.396529
"management","primary",0,0.325977,0.000000,0.000000,0.090433,0.519965
"retired","primary",0,0.051419,0.000000,0.000000,0.090433,0.463639
"management","tertiary",1,0.213438,0.084899,1.000000,0.000000,0.526150
"management","tertiary",0,0.189183,0.000000,0.000000,0.180866,0.634752
"technician","tertiary",0,0.361874,0.000000,0.000000,0.090433,0.473765
"blue","secondary",0,0.075673,0.000000,0.000000,0.090433,1.000000
"self","tertiary",0,0.130003,0.000000,0.000000,0.000000,0.440922
"services","secondary",0,0.175601,0.000000,0.000000,0.000000,0.425431
"management","tertiary",0,0.053359,0.242986,0.133500,0.090433,0.838216
"management","tertiary",0,0.092166,0.000000,0.000000,0.090433,0.463201
"technician","secondary",0,0.109629,0.000000,0.000000,0.090433,0.425431
"blue","secondary",1,0.304634,0.000000,0.000000,0.000000,0.504857
"technician","tertiary",0,0.199855,0.565015,0.133500,0.000000,0.436488
"management","tertiary",0,0.279409,0.000000,0.000000,0.000000,1.000000
"management","tertiary",0,0.317246,0.000000,0.000000,0.000000,0.446615
"admin","secondary",0,0.090226,0.000000,0.000000,0.090433,0.431945
"management","tertiary",1,0.158138,0.248841,0.133500,0.090433,0.554122
"management","tertiary",0,0.107689,0.000000,0.000000,0.000000,0.605467
"technician","tertiary",0,0.144555,0.000000,0.000000,0.000000,0.425431
"self","tertiary",0,0.022314,0.000000,0.000000,0.000000,0.434846
"blue","secondary",0,0.102838,0.000000,0.000000,0.000000,0.481538
"management","tertiary",0,0.097987,0.272261,0.667499,0.000000,0.430467
"unemployed","secondary",1,0.249334,0.000000,0.000000,0.180866,0.516516
"management","tertiary",1,0.464712,0.000000,0.000000,0.000000,0.514272
"management","tertiary",0,0.138734,0.825565,0.667499,0.000000,0.560417
"admin","secondary",1,0.383217,0.000000,0.000000,0.000000,0.458110
"admin","secondary",0,0.149406,0.570870,0.400499,0.000000,0.807562
"admin","secondary",1,0.103808,0.000000,0.000000,0.000000,0.425431
"management","tertiary",1,0.339560,0.000000,0.000000,0.000000,0.458876
"management","tertiary",0,0.122241,0.354232,0.133500,0.000000,0.463091
"management","tertiary",1,0.273588,1.000000,0.133500,0.090433,0.548046
"blue","secondary",0,0.114480,0.240058,0.133500,0.090433,0.438459
"admin","tertiary",1,0.193064,0.283971,0.267000,0.000000,0.442564
"student","secondary",0,0.111570,0.000000,0.000000,0.000000,0.510550
"unemployed","secondary",0,0.357023,0.000000,0.000000,0.090433,0.472014
"management","tertiary",1,0.285230,0.000000,0.000000,0.000000,0.532390
"management","tertiary",0,0.171720,0.884116,0.267000,0.090433,0.523304
"management","tertiary",0,0.062091,0.000000,0.000000,0.000000,0.599391
"self","tertiary",0,0.081494,0.000000,0.000000,0.000000,0.430357
"management","tertiary",1,0.669418,0.000000,0.000000,0.000000,0.442236
"services","secondary",0,0.288141,0.084899,0.400499,0.000000,0.425431
"technician","secondary",1,0.372546,0.000000,0.000000,0.000000,0.475517
"unemployed","tertiary",1,0.578222,0.000000,0.000000,0.000000,0.861589
"management","tertiary",1,0.634492,0.281044,0.133500,0.000000,0.488216
"housemaid","primary",0,0.139705,0.000000,0.000000,0.000000,0.428770
"management","secondary",0,0.085375,0.281044,0.267000,0.000000,0.440758
"self","tertiary",0,0.048509,0.354232,0.133500,0.090433,0.558282
"technician","secondary",0,0.085375,0.000000,0.000000,0.000000,0.578097
"blue","secondary",1,0.163959,0.000000,0.000000,0.000000,0.543667
"unemployed","secondary",0,0.383217,0.000000,0.000000,0.000000,0.536332
"technician","secondary",1,0.189183,0.000000,0.000000,0.000000,0.480443
"admin","tertiary",1,0.099928,0.199073,0.533999,0.000000,0.534252
"technician","secondary",0,0.162018,0.875334,1.000000,0.000000,0.531131
"self","tertiary",0,0.245453,0.000000,0.000000,0.000000,0.471740
"technician","tertiary",0,0.218288,0.242986,0.133500,0.000000,0.524344
"services","secondary",1,0.404561,0.000000,0.000000,0.000000,0.486574
"management","tertiary",0,0.130973,0.000000,0.000000,0.000000,0.456085
"technician","secondary",1,0.155227,0.000000,0.000000,0.090433,0.609901
"services","secondary",0,0.131943,0.283971,0.400499,0.000000,0.476612
"admin","secondary",1,0.261946,0.000000,0.000000,0.000000,0.431397
"housemaid","secondary",0,0.133884,0.000000,0.000000,0.000000,0.440922
"technician","primary",1,0.408442,0.000000,0.000000,0.090433,0.610229
"management","tertiary",0,0.097017,0.000000,0.000000,0.000000,0.676025
"technician","secondary",1,0.165899,0.000000,0.000000,0.180866,0.512301
"services","secondary",1,0.262916,0.272261,0.533999,0.090433,0.500751
"management","tertiary",0,0.158138,0.281044,0.267000,0.000000,0.440375
"blue","secondary",0,0.071793,0.000000,0.000000,0.090433,0.429755
"blue","primary",0,0.104778,0.000000,0.000000,0.271299,0.631468
"management","tertiary",0,0.088286,0.000000,0.000000,0.000000,0.514546
"self","tertiary",0,0.300753,0.000000,0.000000,0.000000,0.473108
"technician","tertiary",1,0.690761,0.178580,0.400499,0.000000,0.454059
"technician","tertiary",1,0.071793,0.354232,0.133500,0.000000,1.000000
"management","tertiary",0,0.124182,0.000000,0.000000,0.000000,0.514819
"self","secondary",0,0.380307,0.000000,0.000000,0.090433,0.694746
"admin","tertiary",1,0.081494,0.000000,0.000000,0.000000,0.461175
"admin","secondary",0,0.380307,0.000000,0.000000,0.000000,0.440156
"unemployed","tertiary",0,0.357993,0.000000,0.000000,0.000000,0.429755
"entrepreneur","primary",0,0.210527,0.000000,0.000000,0.000000,0.428442
"management","secondary",0,0.112540,0.000000,0.000000,0.000000,0.753480
"retired","primary",0,0.076643,0.178580,0.267000,0.000000,0.529763
"technician","secondary",1,0.308514,0.281044,0.934499,0.000000,0.705420
"student","tertiary",0,0.112540,0.000000,0.000000,0.090433,0.594793
"unemployed","secondary",0,0.204706,0.000000,0.000000,0.000000,0.499328
"student","tertiary",1,0.253215,0.000000,0.000000,0.090433,0.428934
"management","tertiary",0,0.054330,0.000000,0.000000,0.000000,0.461504
"technician","secondary",1,0.237692,0.000000,0.000000,0.000000,0.489202
"technician","secondary",0,0.137764,0.000000,0.000000,0.000000,0.513122
"self","tertiary",0,0.652925,0.000000,0.000000,0.000000,0.710894
"services","secondary",1,0.255155,1.000000,0.400499,0.000000,0.809642
"student","secondary",0,0.149406,0.000000,0.000000,0.000000,0.437911
"admin","secondary",0,0.675239,0.081971,0.267000,0.000000,0.430686
"management","secondary",0,0.341500,0.166870,0.267000,0.000000,0.459643
"admin","secondary",0,0.154257,0.248841,0.267000,0.000000,0.668854
"management","tertiary",0,0.114480,0.178580,0.133500,0.000000,0.454442
"services","secondary",0,0.203736,0.000000,0.000000,0.000000,0.447272
"blue","secondary",1,0.300753,0.163942,0.800999,0.000000,0.511261
"blue","primary",1,0.467622,0.000000,0.000000,0.090433,0.595614
"admin","secondary",0,0.217318,0.000000,0.000000,0.000000,0.481319
"technician","secondary",0,0.214408,0.000000,0.000000,0.000000,0.660698
"technician","tertiary",0,0.142615,0.231275,0.267000,0.180866,1.000000
"services","secondary",0,0.126122,0.000000,0.000000,0.000000,0.559212
"blue","secondary",0,0.126122,0.000000,0.000000,0.000000,0.473492
"technician","tertiary",0,0.069852,0.000000,0.000000,0.000000,0.425431
"blue","tertiary",0,0.057240,0.000000,0.000000,0.090433,0.449735
"admin","secondary",0,0.092166,0.000000,0.000000,0.361732,0.435777
"entrepreneur","tertiary",1,0.245453,0.000000,0.000000,0.090433,0.435777
"technician","tertiary",0,0.296872,0.000000,0.000000,0.090433,1.000000
"management","tertiary",0,0.074703,0.000000,0.000000,0.180866,0.425431
"management","tertiary",0,0.108659,0.000000,0.000000,0.090433,0.428442
"management","tertiary",0,0.077614,0.272261,0.133500,0.000000,0.719214
"housemaid","secondary",0,0.205676,0.000000,0.000000,0.000000,0.454607
"blue","secondary",1,0.186273,0.000000,0.000000,0.000000,0.560471
"management","tertiary",0,0.093136,0.000000,0.000000,0.090433,0.633274
"management","tertiary",1,0.175601,0.860696,0.267000,0.180866,0.747678
"admin","secondary",0,0.128063,0.000000,0.000000,0.271299,0.459697
"self","tertiary",0,0.073733,0.000000,0.000000,0.180866,0.583790
"technician","tertiary",1,0.242543,0.000000,0.000000,0.090433,0.499547
"management","tertiary",0,0.141645,0.000000,0.000000,0.090433,0.476995
"admin","secondary",0,0.183362,0.000000,0.000000,0.090433,0.425431
"admin","tertiary",0,0.260976,0.272261,0.267000,0.000000,0.426580
"technician","secondary",0,0.098957,0.283971,0.267000,0.271299,0.579958
"management","primary",1,0.228960,0.000000,0.000000,0.090433,0.567040
"management","tertiary",0,0.118361,0.269333,1.000000,0.090433,0.449844
"student","secondary",0,0.140675,0.000000,0.000000,0.090433,0.432054
"retired","secondary",0,0.068882,0.000000,0.000000,0.180866,0.425431
"technician","secondary",1,0.158138,0.163942,0.267000,0.000000,0.426690
"technician","secondary",1,0.524862,0.000000,0.000000,0.180866,0.425431
"unemployed","secondary",1,0.254185,0.210783,0.133500,0.090433,0.478965
"technician","secondary",1,0.199855,0.000000,0.000000,0.271299,0.441524
"self","secondary",1,0.111570,0.254696,0.267000,0.090433,0.447819
"student","secondary",0,0.199855,0.000000,0.000000,0.180866,0.433915
"student","secondary",1,0.393889,0.000000,0.000000,0.090433,0.458000
"self","tertiary",1,0.236722,0.000000,0.000000,0.090433,0.479622
"admin","secondary",1,0.574341,0.000000,0.000000,0.271299,0.439718
"technician","tertiary",0,0.492847,0.000000,0.000000,0.000000,0.436379
"entrepreneur","secondary",1,0.423965,0.000000,0.000000,0.000000,1.000000
"management","tertiary",0,0.186273,0.000000,0.000000,0.000000,0.572897
"blue","secondary",0,0.131943,0.000000,0.000000,0.000000,0.426252
"management","tertiary",0,0.065972,0.000000,0.000000,0.000000,0.527792
"retired","primary",0,0.119331,0.000000,0.000000,0.000000,0.569503
"management","tertiary",1,0.303663,0.000000,0.000000,0.090433,0.635956
"housemaid","tertiary",0,0.132913,0.000000,0.000000,0.180866,0.425431
"blue","secondary",1,0.683970,0.573797,0.133500,0.000000,0.584885
"blue","secondary",0,0.093136,0.368870,0.267000,0.000000,0.433094
"management","tertiary",1,0.192094,0.000000,0.000000,0.000000,0.548046
"technician","secondary",0,0.194034,0.000000,0.000000,0.000000,0.674219
"technician","tertiary",1,0.113510,0.000000,0.000000,0.000000,0.432383
"management","tertiary",1,0.203736,0.000000,0.000000,0.090433,0.540601
"services","secondary",0,0.165899,0.000000,0.000000,0.000000,0.443604
"blue","primary",1,0.311425,0.000000,0.000000,0.000000,0.425705
"admin","secondary",1,0.287171,0.000000,0.000000,0.271299,0.433642
"unemployed","tertiary",0,0.083435,0.000000,0.000000,0.000000,0.820754
"technician","tertiary",1,0.398740,0.000000,0.000000,0.000000,0.473711
"management","tertiary",1,0.575311,0.000000,0.000000,0.000000,0.445465
"management","tertiary",0,0.097987,0.000000,0.000000,0.000000,0.472780
"student","secondary",0,0.133884,0.000000,0.000000,0.000000,0.437255
"student","tertiary",1,0.160078,0.000000,0.000000,0.000000,0.490515
"management","tertiary",0,0.085375,0.000000,0.000000,0.090433,0.611652
"admin","secondary",1,0.217318,0.000000,0.000000,0.090433,0.436598
"technician","tertiary",0,0.112540,0.357160,0.133500,0.090433,0.468893
"management","tertiary",1,0.329858,0.351304,0.133500,0.000000,0.460300
"technician","tertiary",0,0.085375,0.000000,0.000000,0.000000,0.427292
"management","tertiary",1,0.573371,0.000000,0.000000,0.090433,0.555873
"management","tertiary",0,0.087315,0.000000,0.000000,0.000000,1.000000
"technician","secondary",1,0.373516,0.283971,0.667499,0.090433,0.492814
"services","tertiary",0,1.000000,0.084899,0.267000,0.000000,0.494840
"technician","secondary",0,0.232841,0.901681,1.000000,0.000000,0.447655
"management","tertiary",0,0.122241,0.131739,0.533999,0.000000,0.598077
"management","tertiary",0,0.453070,0.000000,0.000000,0.000000,0.595614
"technician","tertiary",0,0.103808,0.000000,0.000000,0.000000,0.447053
"management","tertiary",1,0.230901,0.000000,0.000000,0.180866,0.608258
"admin","secondary",1,0.164929,0.000000,0.000000,0.000000,0.436379
"management","tertiary",0,0.331798,0.266406,0.934499,0.000000,0.482742
"technician","secondary",0,0.109629,0.351304,0.133500,0.000000,0.504364
"retired","secondary",0,0.164929,0.000000,0.000000,0.000000,0.464733
"management","secondary",0,0.071793,0.266406,0.267000,0.090433,0.440101
"technician","secondary",0,0.063061,0.283971,0.133500,0.000000,0.664475
"admin","secondary",0,0.146496,0.000000,0.000000,0.000000,0.619972
"services","tertiary",0,0.264857,0.000000,0.000000,0.000000,0.468401
"blue","tertiary",1,0.522922,0.000000,0.000000,0.000000,0.428058
"technician","tertiary",0,0.133884,0.251768,0.133500,0.090433,0.623749
"management","tertiary",0,0.152317,0.000000,0.000000,0.000000,0.706898
"management","tertiary",0,1.000000,1.000000,0.133500,0.000000,0.549195
"technician","secondary",0,0.246423,0.283971,0.267000,0.000000,0.774883
"self","tertiary",0,0.174631,0.000000,0.000000,0.000000,0.849766
"admin","tertiary",0,0.192094,0.000000,0.000000,0.000000,0.653582
"unemployed","tertiary",1,0.433666,0.283971,0.133500,0.090433,0.456960
"technician","tertiary",0,0.239632,0.000000,0.000000,0.090433,1.000000
"management","tertiary",0,0.131943,0.245913,0.667499,0.452165,0.448585
"housemaid","tertiary",0,0.162018,0.000000,0.000000,0.000000,0.435503
"technician","tertiary",0,0.071793,0.000000,0.000000,0.180866,0.520184
"admin","secondary",0,0.098957,0.000000,0.000000,0.000000,0.426307
"management","tertiary",1,0.291051,0.213710,0.133500,0.090433,0.577933
"retired","secondary",1,0.194034,0.000000,0.000000,0.000000,0.716258
"entrepreneur","tertiary",0,0.094107,0.000000,0.000000,0.000000,0.429920
"technician","secondary",0,0.332769,0.000000,0.000000,0.000000,0.472123
"admin","secondary",0,0.151347,0.000000,0.000000,0.180866,0.437583
"unemployed","tertiary",1,0.678149,0.351304,0.133500,0.000000,0.436433
"admin","secondary",0,0.040747,0.000000,0.000000,0.000000,0.425486
"technician","secondary",1,0.418144,0.351304,1.000000,0.090433,0.463420
"blue","secondary",0,0.156197,0.000000,0.000000,0.090433,0.447217
"management","tertiary",0,0.169780,0.000000,0.000000,0.180866,1.000000
"retired","primary",0,0.120301,0.102464,0.267000,0.000000,0.532007
"technician","tertiary",0,0.636432,0.000000,0.000000,0.000000,0.567752
"admin","secondary",0,0.074703,1.000000,0.267000,0.090433,0.484330
"blue","secondary",1,0.812033,0.000000,0.000000,0.000000,0.446724
"housemaid","primary",0,0.324037,0.234203,0.400499,0.180866,0.425431
"blue","primary",1,0.703374,0.275188,0.133500,0.090433,0.639843
"technician","secondary",1,0.139705,0.000000,0.000000,0.090433,0.598296
"management","tertiary",1,0.598595,0.000000,0.000000,0.090433,0.445246
"technician","tertiary",1,0.135824,0.000000,0.000000,0.090433,0.496208
"management","tertiary",0,0.172690,0.000000,0.000000,0.090433,0.504200
"technician","tertiary",0,0.145526,0.000000,0.000000,0.090433,0.464679
"blue","secondary",1,1.000000,0.251768,0.400499,0.090433,0.474094
"retired","secondary",0,0.206646,0.000000,0.000000,0.000000,0.546075
"technician","secondary",0,0.258065,0.081971,0.133500,0.000000,0.468182
"management","tertiary",0,0.075673,0.131739,0.267000,0.090433,0.822561
"management","tertiary",0,0.110599,0.000000,0.000000,0.000000,0.520622
"management","tertiary",0,0.196945,0.000000,0.000000,0.090433,0.916054
"student","secondary",0,0.032986,0.000000,0.000000,0.090433,0.651611
"management","tertiary",0,0.286200,0.000000,0.000000,0.271299,0.477214
"management","tertiary",1,0.181422,0.061478,0.133500,0.000000,0.451760
"admin","secondary",0,0.211497,0.000000,0.000000,0.361732,0.426252
"management","tertiary",1,0.494787,0.000000,0.000000,0.180866,0.469769
"management","tertiary",0,0.121271,0.000000,0.000000,0.090433,0.458055
"technician","secondary",0,0.148436,0.907536,0.400499,0.000000,0.431671
"management","tertiary",0,0.268737,0.000000,0.000000,0.180866,0.556202
"services","secondary",1,0.318216,0.278116,0.533999,0.090433,0.428277
"management","tertiary",1,0.254185,0.000000,0.000000,0.090433,0.431343
"management","tertiary",1,0.271648,0.371797,1.000000,0.090433,0.571310
"admin","secondary",1,0.200825,0.000000,0.000000,0.000000,0.462872
"unemployed","secondary",0,0.091196,0.000000,0.000000,0.090433,0.444699
"services","secondary",0,0.102838,0.234203,0.400499,0.000000,0.482633
"management","tertiary",0,0.170750,0.269333,0.267000,0.000000,0.453129
"management","secondary",1,0.435607,0.000000,0.000000,0.000000,0.538795
"services","secondary",1,0.176571,0.000000,0.000000,0.000000,0.443987
"technician","tertiary",0,0.107689,0.231275,0.267000,0.090433,0.433861
"management","tertiary",1,0.217318,0.000000,0.000000,0.000000,0.456741
"management","tertiary",0,0.146496,0.000000,0.000000,0.000000,0.481648
"student","secondary",1,0.388068,0.000000,0.000000,0.000000,0.522811
"admin","secondary",0,0.077614,0.000000,0.000000,0.000000,0.458986
"student","secondary",1,0.210527,0.000000,0.000000,0.000000,0.432656
"admin","tertiary",1,0.155227,0.000000,0.000000,0.000000,1.000000
"management","tertiary",0,0.139705,0.000000,0.000000,0.000000,0.424884
"services","secondary",1,0.341500,0.360087,0.267000,0.090433,0.425431
"management","tertiary",1,0.763524,0.000000,0.000000,0.000000,0.436652
"services","secondary",0,0.075673,0.000000,0.000000,0.000000,0.426361
"management","tertiary",1,0.155227,0.351304,0.267000,0.000000,0.696114
"technician","secondary",0,0.214408,0.371797,0.133500,0.000000,0.454059
"management","tertiary",1,0.151347,0.251768,0.400499,0.000000,0.588936
"management","tertiary",1,0.188213,0.000000,0.000000,0.000000,0.448366
"management","tertiary",0,0.101868,0.000000,0.000000,0.000000,0.425650
"technician","secondary",1,0.093136,0.289826,0.133500,0.090433,0.487286
"admin","secondary",1,0.091196,0.000000,0.000000,0.090433,0.516407
"admin","secondary",1,0.131943,0.000000,0.000000,0.000000,0.527847
"entrepreneur","secondary",1,0.078584,1.000000,0.400499,0.090433,0.490570
"management","tertiary",1,0.098957,0.872406,0.400499,0.090433,0.612966
"services","secondary",1,0.317246,0.228348,0.400499,0.180866,0.449899
"blue","secondary",1,0.142615,0.351304,0.400499,0.000000,0.456249
"unemployed","secondary",1,0.117391,0.000000,0.000000,0.271299,0.425759
"services","secondary",1,0.086345,0.000000,0.000000,0.090433,0.457946
"technician","secondary",0,0.074703,0.000000,0.000000,0.090433,0.497631
"technician","tertiary",0,0.210527,0.278116,0.133500,0.090433,0.455483
"student","secondary",0,0.108659,0.000000,0.000000,0.000000,0.428934
"technician","tertiary",0,0.211497,0.000000,0.000000,0.000000,0.476447
"management","tertiary",0,0.409412,0.234203,0.533999,0.000000,0.534252
"management","tertiary",1,1.000000,0.286899,0.267000,0.000000,0.459205
"student","secondary",0,0.109629,0.000000,0.000000,0.000000,0.532555
"unemployed","secondary",0,0.428815,0.000000,0.000000,0.180866,0.456741
"services","tertiary",0,0.341500,0.000000,0.000000,0.000000,0.713630
"services","secondary",1,0.238662,0.576725,0.267000,0.000000,0.585159
"entrepreneur","secondary",0,0.138734,0.000000,0.000000,0.000000,0.429701
"self","primary",0,0.239632,0.000000,0.000000,0.090433,0.828801
"management","tertiary",0,0.209557,0.000000,0.000000,0.090433,0.439225
"student","secondary",1,0.120301,0.000000,0.000000,0.090433,0.454880
"management","tertiary",1,0.560759,0.000000,0.000000,0.090433,0.610667
"admin","secondary",1,0.273588,0.371797,0.400499,0.180866,0.442017
"admin","secondary",0,0.151347,0.052696,0.400499,0.090433,0.468072
"management","tertiary",0,0.091196,0.000000,0.000000,0.000000,0.434737
"admin","secondary",0,0.070822,0.316174,0.133500,0.000000,0.470700
"admin","secondary",1,0.574341,0.149304,1.000000,0.180866,0.479349
"self","tertiary",0,0.121271,0.000000,0.000000,0.361732,0.699289
"management","secondary",0,0.174631,0.000000,0.000000,0.090433,0.449023
"unemployed","secondary",0,0.110599,0.000000,0.000000,0.180866,0.454880
"technician","tertiary",1,0.161048,0.000000,0.000000,0.090433,0.432328
"technician","secondary",0,0.107689,0.000000,0.000000,0.180866,0.459971
"management","tertiary",0,0.113510,0.000000,0.000000,0.000000,0.459533
"management","tertiary",0,0.097987,0.000000,0.000000,0.180866,0.457563
"admin","secondary",0,0.101868,0.000000,0.000000,0.000000,0.452143
"retired","primary",0,0.200825,0.000000,0.000000,0.000000,0.428442
"student","tertiary",0,1.000000,0.000000,0.000000,0.000000,0.518104
"admin","secondary",1,0.168810,0.237130,0.133500,0.090433,0.478746
"management","tertiary",0,0.129033,0.000000,0.000000,0.271299,0.425431
"admin","secondary",0,0.129033,0.000000,0.000000,0.000000,0.443823
"admin","secondary",1,0.385158,0.000000,0.000000,0.000000,0.474532
"admin","tertiary",0,0.256125,0.000000,0.000000,0.000000,0.438021
"management","secondary",1,0.314335,0.257623,0.133500,0.000000,0.434791
"admin","tertiary",0,0.150376,0.000000,0.000000,0.000000,0.446067
"management","tertiary",0,0.163959,0.000000,0.000000,0.000000,0.441579
"management","secondary",1,0.266797,0.000000,0.000000,0.000000,0.514819
"admin","secondary",1,0.193064,0.254696,0.934499,0.000000,0.484822
"retired","primary",1,0.247394,0.000000,0.000000,0.000000,0.533814
"management","tertiary",1,0.225080,0.000000,0.000000,0.000000,0.492595
"technician","tertiary",1,0.448219,0.000000,0.000000,0.000000,0.531241
"services","secondary",1,0.247394,0.000000,0.000000,0.090433,0.469277
"blue","primary",0,0.239632,0.000000,0.000000,0.180866,0.515421
"management","tertiary",0,0.105749,0.000000,0.000000,0.000000,0.425431
"services","secondary",0,0.220229,0.000000,0.000000,0.000000,0.543557
"technician","secondary",0,0.386128,0.000000,0.000000,0.090433,0.525001
"services","tertiary",0,0.199855,0.292754,0.133500,0.000000,0.430248
"retired","secondary",1,0.292992,0.000000,0.000000,0.000000,0.526205
"self","tertiary",1,0.144555,0.278116,0.133500,0.000000,0.427730
"student","secondary",1,0.185303,0.000000,0.000000,0.000000,0.468893
"management","tertiary",0,0.307544,0.000000,0.000000,0.000000,0.543831
"technician","secondary",1,1.000000,0.000000,0.000000,0.000000,0.474970
"management","tertiary",1,0.200825,0.000000,0.000000,0.000000,0.879489
"retired","primary",1,0.478294,0.000000,0.000000,0.090433,0.425431
"admin","tertiary",0,0.074703,0.000000,0.000000,0.000000,0.433806
"management","tertiary",1,0.493817,0.000000,0.000000,0.000000,0.473273
"management","tertiary",0,0.129033,0.199073,0.267000,0.000000,0.480389
"blue","secondary",0,0.319186,0.278116,0.400499,0.000000,0.437200
"blue","secondary",1,0.637402,0.000000,0.000000,0.000000,0.661957
"housemaid","tertiary",1,0.354112,0.169797,0.267000,0.180866,0.445465
"admin","secondary",0,0.140675,0.000000,0.000000,0.000000,0.523742
"technician","tertiary",1,0.154257,0.000000,0.000000,0.090433,0.425431
"management","tertiary",1,0.267767,0.000000,0.000000,0.090433,0.451213
"management","tertiary",0,0.206646,0.000000,0.000000,0.090433,0.557844
"management","tertiary",0,0.585983,0.000000,0.000000,0.000000,0.441250
"housemaid","secondary",0,0.148436,0.000000,0.000000,0.000000,0.425431
"housemaid","primary",1,0.506429,0.000000,0.000000,0.180866,0.466211
"management","tertiary",0,0.073733,0.363015,0.133500,0.090433,0.490406
"admin","tertiary",0,0.220229,0.000000,0.000000,0.000000,0.453676
"student","secondary",0,0.456950,0.000000,0.000000,0.090433,0.929903
"unemployed","primary",0,0.089256,0.000000,0.000000,0.090433,0.865366
"services","secondary",0,0.319186,0.281044,0.133500,0.000000,0.445192
"management","tertiary",1,0.200825,0.289826,0.133500,0.090433,0.476010
"technician","secondary",0,0.255155,0.000000,0.000000,0.090433,0.461394
"management","tertiary",0,0.055300,0.892899,0.133500,0.090433,0.463584
"unemployed","primary",1,0.559788,0.000000,0.000000,0.180866,0.437255
"technician","secondary",0,0.262916,0.272261,0.267000,0.090433,0.740890
"student","secondary",0,0.441428,0.000000,0.000000,0.180866,0.458876
"management","tertiary",1,0.099928,0.281044,0.133500,0.090433,0.959462
"unemployed","tertiary",1,0.355082,0.000000,0.000000,0.000000,0.488873
"self","tertiary",1,0.195004,0.000000,0.000000,0.090433,0.605521
"blue","secondary",1,0.161048,0.000000,0.000000,0.090433,0.522100
"admin","secondary",0,0.086345,0.000000,0.000000,0.090433,0.446724
"housemaid","secondary",0,0.056270,0.000000,0.000000,0.090433,0.620848
"unemployed","secondary",1,0.531654,0.000000,0.000000,0.090433,0.457289
"technician","tertiary",0,0.093136,0.000000,0.000000,0.090433,0.518104
"management","tertiary",1,0.424935,0.000000,0.000000,0.090433,0.446232
"management","tertiary",0,0.133884,0.000000,0.000000,0.090433,0.493362
"blue","secondary",0,0.595685,0.000000,0.000000,0.090433,0.501573
"technician","tertiary",0,0.293962,0.000000,0.000000,0.090433,0.497412
"admin","secondary",0,0.106719,0.000000,0.000000,0.090433,0.683415
"management","tertiary",1,0.294932,0.269333,0.133500,0.090433,0.439444
"blue","secondary",1,0.122241,0.269333,0.133500,0.090433,0.462763
"services","primary",1,0.236722,0.000000,0.000000,0.542598,0.430467
"technician","secondary",1,0.152317,0.000000,0.000000,0.090433,0.429044
"retired","primary",0,0.146496,0.000000,0.000000,0.090433,0.450939
"self","tertiary",0,0.776137,0.000000,0.000000,0.090433,0.508086
"management","secondary",0,0.109629,0.000000,0.000000,0.000000,0.442345
"management","tertiary",0,0.194034,0.000000,0.000000,0.090433,0.445192
"blue","secondary",0,0.138734,0.000000,0.000000,0.090433,0.428934
"admin","secondary",0,0.126122,0.000000,0.000000,0.361732,0.504693
"retired","tertiary",0,0.056270,0.000000,0.000000,0.090433,0.438021
"technician","secondary",0,0.094107,0.000000,0.000000,0.271299,0.524563
"admin","tertiary",0,0.083435,0.000000,0.000000,0.000000,0.477323
"self","tertiary",0,0.095077,0.000000,0.000000,0.090433,0.521662
"self","tertiary",1,0.249334,0.286899,0.133500,0.090433,0.425431
"housemaid","secondary",0,0.147466,0.263478,0.267000,0.090433,0.446670
"unemployed","primary",0,0.244483,0.000000,0.000000,0.361732,0.448750
"technician","secondary",1,0.143585,0.298609,0.133500,0.090433,0.613404
"technician","tertiary",1,0.103808,0.000000,0.000000,0.180866,0.439225
"management","tertiary",0,0.123212,0.383507,0.267000,0.180866,0.499547
"management","tertiary",0,0.134854,0.000000,0.000000,0.090433,0.483509
"admin","tertiary",1,0.133884,0.000000,0.000000,0.180866,0.785283
"self","tertiary",1,0.444338,0.000000,0.000000,0.452165,0.540054
"technician","secondary",1,0.292021,0.000000,0.000000,0.180866,0.441524
"self","tertiary",0,0.081494,0.000000,0.000000,0.090433,0.487231
"blue","primary",1,0.235751,0.000000,0.000000,0.271299,0.489858
"management","tertiary",1,0.194034,0.000000,0.000000,0.271299,0.476064
"management","tertiary",0,0.095077,0.000000,0.000000,0.180866,0.767329
"technician","secondary",0,0.418144,0.301536,0.133500,0.180866,0.500040
"management","tertiary",0,0.102838,0.000000,0.000000,0.271299,0.438678
"admin","tertiary",1,0.227020,0.245913,0.267000,0.090433,0.910745
"technician","secondary",0,0.097017,0.000000,0.000000,0.090433,0.470098
"services","secondary",0,0.326948,0.000000,0.000000,0.180866,0.445411
