duration,pdays,previous,campaign,balance,job,education,y
8,279,2,4,580,technician,secondary,0
18,-1,0,2,-258,blue,primary,0
29,-1,0,5,664,services,secondary,0
20,-1,0,6,576,admin,secondary,0
184,350,2,2,500,unemployed,secondary,0
284,-1,0,2,342,blue,primary,0
24,-1,0,2,503,blue,secondary,0
11,355,1,4,426,technician,tertiary,0
26,-1,0,4,155,technician,secondary,0
35,-1,0,3,69,entrepreneur,secondary,0
50,-1,0,7,902,admin,tertiary,0
22,-1,0,3,880,admin,secondary,0
687,300,1,2,1842,technician,secondary,0
453,-1,0,4,183,services,secondary,0
44,-1,0,2,-706,technician,secondary,0
638,-1,0,2,-522,self,secondary,1
80,350,2,3,592,blue,primary,0
246,-1,0,2,1472,blue,secondary,0
12,-1,0,5,668,services,secondary,0
167,314,4,4,-121,admin,secondary,0
197,-1,0,3,-173,blue,secondary,0
126,355,1,2,1150,admin,secondary,0
424,-1,0,2,5482,blue,secondary,0
28,-1,0,2,10269,management,tertiary,0
121,-1,0,2,-472,technician,secondary,0
214,364,8,5,198,management,tertiary,0
305,-1,0,2,483,admin,secondary,0
90,-1,0,2,711,self,secondary,0
236,-1,0,2,236,services,secondary,0
232,-1,0,2,135,blue,secondary,0
80,-1,0,2,176,admin,secondary,0
209,-1,0,2,1421,blue,secondary,0
178,-1,0,2,2955,management,secondary,0
11,367,1,6,23,blue,secondary,0
953,-1,0,3,426,blue,primary,0
12,374,1,3,508,student,secondary,0
267,341,3,4,116,services,primary,0
176,-1,0,2,-301,technician,tertiary,0
34,-1,0,7,518,self,secondary,0
214,-1,0,2,-363,technician,secondary,0
7,-1,0,5,-314,blue,secondary,0
56,-1,0,9,2,admin,secondary,0
109,-1,0,2,1837,blue,secondary,0
45,-1,0,2,-196,technician,secondary,0
7,-1,0,5,225,technician,secondary,0
1173,278,6,3,-242,technician,secondary,1
27,356,2,4,79,blue,primary,0
15,-1,0,3,-199,management,tertiary,0
42,-1,0,8,1393,services,secondary,0
45,-1,0,4,292,technician,secondary,0
226,-1,0,2,1548,blue,primary,0
477,356,3,3,121,services,secondary,0
171,-1,0,2,-1414,services,secondary,0
82,-1,0,4,1124,blue,secondary,0
21,-1,0,2,-118,blue,tertiary,0
81,-1,0,4,722,management,tertiary,0
1359,368,3,3,719,services,secondary,1
715,-1,0,6,519,services,tertiary,0
52,-1,0,2,707,blue,secondary,0
485,-1,0,6,1165,services,secondary,0
32,308,3,8,976,technician,secondary,0
8,-1,0,2,236,admin,secondary,0
28,-1,0,6,568,student,secondary,0
390,-1,0,5,0,admin,secondary,1
1880,-1,0,2,710,services,secondary,0
642,298,6,3,497,unemployed,tertiary,1
639,-1,0,2,76,blue,secondary,1
135,108,2,1,1113,blue,secondary,0
114,60,1,1,6651,management,tertiary,0
324,106,1,1,366,blue,secondary,1
582,95,2,1,397,admin,secondary,1
394,-1,0,1,2252,services,secondary,0
354,-1,0,1,3723,management,tertiary,1
121,-1,0,1,4256,management,tertiary,0
796,109,1,1,1625,technician,tertiary,1
190,-1,0,1,1925,student,secondary,0
186,-1,0,1,106,admin,secondary,1
204,-1,0,1,603,blue,secondary,0
150,-1,0,1,12607,management,tertiary,0
119,-1,0,1,6971,admin,secondary,0
172,-1,0,1,3197,management,tertiary,0
104,186,1,1,81,management,tertiary,0
91,-1,0,1,377,management,tertiary,0
230,-1,0,1,18,management,secondary,0
94,-1,0,7,8094,self,secondary,0
122,108,3,2,877,management,tertiary,0
89,-1,0,1,1188,technician,tertiary,0
563,-1,0,1,54,technician,secondary,0
338,-1,0,2,1504,management,tertiary,1
86,93,4,1,2266,technician,secondary,0
680,95,1,1,3274,unemployed,tertiary,0
72,-1,0,1,490,management,tertiary,0
491,-1,0,1,265,management,tertiary,1
74,14,9,1,1314,admin,secondary,0
158,59,2,1,377,unemployed,tertiary,0
298,10,6,1,1543,services,secondary,1
431,-1,0,1,2239,management,tertiary,1
152,-1,0,1,3519,technician,secondary,0
168,-1,0,1,0,management,tertiary,0
210,-1,0,1,507,blue,secondary,0
449,-1,0,1,1977,technician,secondary,1
81,-1,0,1,10,admin,tertiary,0
239,-1,0,1,0,management,tertiary,0
100,-1,0,1,658,services,secondary,0
259,63,5,1,5916,student,secondary,0
271,93,3,1,0,management,tertiary,1
250,94,4,1,720,retired,primary,0
320,-1,0,1,0,services,secondary,0
807,310,1,1,1194,retired,primary,0
190,-1,0,1,576,blue,secondary,0
136,-1,0,1,86,student,tertiary,0
271,183,3,1,2145,services,secondary,1
554,-1,0,2,116,technician,secondary,1
181,184,1,2,622,management,tertiary,0
264,94,3,2,511,management,tertiary,0
81,-1,0,1,311,management,tertiary,0
566,-1,0,7,332,management,tertiary,0
223,94,1,1,620,student,secondary,1
98,-1,0,1,0,management,tertiary,0
106,101,2,1,2981,technician,secondary,0
182,-1,0,2,307,management,tertiary,1
460,95,2,1,7702,management,tertiary,1
198,98,6,1,3733,student,tertiary,1
115,379,1,3,1381,services,secondary,0
148,-1,0,2,3993,services,secondary,1
71,-1,0,1,533,admin,secondary,0
293,-1,0,2,428,management,tertiary,1
137,-1,0,2,23,management,tertiary,0
169,94,2,1,953,unemployed,tertiary,0
545,186,1,2,5310,management,primary,1
253,107,5,1,1532,technician,secondary,0
231,-1,0,2,2509,blue,tertiary,1
105,-1,0,2,573,technician,secondary,0
157,-1,0,3,999,entrepreneur,tertiary,0
970,92,2,2,255,management,tertiary,1
43,-1,0,1,2026,technician,tertiary,0
249,-1,0,3,1,admin,tertiary,0
580,-1,0,3,4841,management,tertiary,0
685,101,1,1,616,management,tertiary,1
23,-1,0,2,2208,unemployed,secondary,0
46,-1,0,3,7578,management,tertiary,0
101,-1,0,2,1596,student,primary,0
97,103,2,3,554,admin,secondary,0
65,-1,0,2,1810,admin,secondary,0
282,187,3,1,733,admin,secondary,1
644,-1,0,1,385,technician,secondary,0
86,88,1,1,258,blue,primary,0
304,-1,0,1,265,admin,secondary,0
156,-1,0,1,2979,technician,secondary,0
167,-1,0,1,110,housemaid,secondary,0
365,-1,0,5,994,technician,secondary,0
354,-1,0,1,732,technician,tertiary,0
234,-1,0,1,0,technician,secondary,0
146,97,1,1,8023,technician,tertiary,0
112,-1,0,1,118,student,tertiary,0
101,-1,0,1,31,admin,secondary,0
241,108,1,1,2583,technician,secondary,0
426,-1,0,1,2503,self,tertiary,1
269,-1,0,1,1843,technician,tertiary,0
128,-1,0,1,594,technician,secondary,0
464,321,1,1,439,retired,tertiary,1
124,-1,0,1,590,technician,secondary,1
236,-1,0,1,204,technician,secondary,1
421,-1,0,1,567,blue,tertiary,1
678,-1,0,2,689,student,tertiary,1
119,-1,0,1,482,unemployed,tertiary,1
91,-1,0,1,612,technician,tertiary,0
56,185,1,1,514,admin,secondary,0
104,-1,0,1,1299,technician,secondary,0
397,35,2,1,5169,student,tertiary,1
327,-1,0,1,5741,student,tertiary,0
106,-1,0,2,162,student,secondary,0
90,-1,0,1,562,services,tertiary,0
179,-1,0,1,2988,management,tertiary,0
112,-1,0,1,11219,housemaid,tertiary,0
265,-1,0,1,2486,management,tertiary,0
189,186,1,1,1379,management,tertiary,1
344,-1,0,1,777,admin,tertiary,0
70,-1,0,1,570,services,tertiary,0
867,-1,0,1,386,technician,tertiary,1
269,40,2,1,0,technician,tertiary,1
92,-1,0,1,501,admin,tertiary,0
613,-1,0,2,972,technician,secondary,0
915,-1,0,2,957,management,tertiary,1
485,-1,0,1,27,services,secondary,0
185,83,2,1,281,retired,tertiary,0
200,-1,0,1,0,admin,secondary,0
157,363,5,4,156,technician,secondary,0
128,-1,0,3,641,services,secondary,0
612,-1,0,7,312,technician,secondary,1
163,-1,0,1,0,entrepreneur,primary,0
111,-1,0,1,75,admin,secondary,0
288,96,2,1,167,blue,secondary,1
305,-1,0,1,724,management,secondary,0
77,-1,0,1,117,admin,tertiary,0
74,272,4,1,93,management,tertiary,0
115,-1,0,1,411,blue,secondary,0
1064,-1,0,1,13094,retired,tertiary,1
213,-1,0,4,5086,management,tertiary,1
176,-1,0,1,393,retired,secondary,0
205,35,2,1,1165,admin,secondary,0
180,-1,0,1,5749,technician,secondary,0
324,-1,0,1,803,student,tertiary,0
159,111,1,1,8626,admin,secondary,0
87,-1,0,2,0,self,primary,0
226,-1,0,1,707,admin,secondary,1
116,18,3,1,900,management,tertiary,0
217,306,8,1,246,management,tertiary,0
109,-1,0,1,747,management,tertiary,0
531,97,1,1,755,admin,secondary,0
214,-1,0,1,1054,admin,secondary,0
143,-1,0,1,2211,self,tertiary,0
377,-1,0,1,466,services,secondary,1
158,-1,0,2,152,services,secondary,1
115,103,1,2,369,management,secondary,0
262,353,1,2,1612,technician,secondary,1
123,-1,0,2,466,management,secondary,0
117,21,3,2,911,technician,tertiary,1
85,-1,0,1,496,management,tertiary,0
166,111,6,3,863,technician,secondary,0
217,-1,0,1,4464,blue,secondary,0
344,88,1,2,238,admin,tertiary,1
352,186,2,3,1561,unemployed,secondary,1
284,-1,0,1,1179,services,secondary,1
214,305,1,1,27,technician,secondary,1
315,-1,0,1,6,technician,secondary,1
615,-1,0,4,654,technician,tertiary,1
170,-1,0,1,333,management,tertiary,0
100,-1,0,3,7620,unemployed,tertiary,0
242,-1,0,2,253,student,secondary,1
414,35,4,2,705,technician,tertiary,1
281,101,1,5,11862,technician,tertiary,0
601,10,7,2,109,technician,tertiary,1
133,363,5,2,-310,blue,primary,0
527,103,1,2,5689,management,tertiary,0
107,-1,0,2,205,management,tertiary,0
314,-1,0,2,2915,services,secondary,0
61,190,1,1,937,management,tertiary,0
78,105,1,1,1179,self,tertiary,0
135,104,2,1,363,management,secondary,0
133,97,1,1,23878,student,secondary,1
293,19,3,2,142,blue,secondary,0
125,104,3,1,1066,technician,secondary,0
66,-1,0,1,699,management,tertiary,0
318,-1,0,1,42,management,tertiary,0
260,-1,0,1,1570,technician,tertiary,0
94,97,2,1,2340,technician,tertiary,0
140,-1,0,1,320,management,tertiary,0
309,-1,0,1,5091,unemployed,secondary,0
251,98,3,1,339,entrepreneur,secondary,0
111,35,1,1,411,technician,tertiary,0
119,-1,0,1,995,services,secondary,0
1078,97,7,1,3399,technician,secondary,1
159,-1,0,3,2365,management,tertiary,0
640,-1,0,1,79,management,tertiary,1
109,-1,0,1,8015,student,secondary,0
217,-1,0,1,715,student,secondary,0
482,-1,0,1,243,management,tertiary,1
71,40,4,5,753,management,tertiary,0
91,285,2,1,138,technician,secondary,1
260,-1,0,2,1289,unemployed,secondary,0
333,-1,0,1,923,self,secondary,0
228,-1,0,1,707,technician,secondary,0
256,-1,0,1,405,technician,secondary,0
302,40,1,1,816,management,tertiary,0
131,-1,0,3,4792,technician,secondary,0
154,-1,0,1,1602,management,tertiary,0
500,-1,0,2,11303,admin,secondary,0
172,105,1,2,938,management,tertiary,0
164,-1,0,1,8,self,tertiary,0
176,-1,0,1,1317,management,tertiary,1
574,97,10,1,1443,entrepreneur,primary,0
244,-1,0,1,47,management,tertiary,0
137,-1,0,5,1040,unemployed,secondary,0
134,103,1,1,1778,management,tertiary,0
98,-1,0,2,1157,self,secondary,0
376,97,1,2,808,management,tertiary,0
169,-1,0,2,68,unemployed,secondary,0
240,-1,0,4,207,management,tertiary,0
122,-1,0,2,560,self,tertiary,0
167,285,4,1,8029,technician,tertiary,0
351,-1,0,1,241,student,tertiary,0
165,287,2,1,2714,retired,secondary,1
400,358,2,3,4,retired,tertiary,0
58,105,1,1,1693,technician,secondary,0
56,97,2,2,385,management,tertiary,0
145,-1,0,1,6507,technician,tertiary,0
243,35,6,2,23076,technician,tertiary,1
208,96,3,2,17964,management,tertiary,1
94,-1,0,1,3769,management,tertiary,0
68,-1,0,1,220,admin,tertiary,0
103,-1,0,1,223,unemployed,primary,0
81,29,1,1,2170,admin,tertiary,0
128,-1,0,1,267,technician,tertiary,0
304,-1,0,1,928,retired,primary,0
55,113,1,1,228,management,tertiary,0
75,-1,0,1,4311,admin,tertiary,0
147,40,1,1,146,student,tertiary,0
140,-1,0,1,81,management,tertiary,0
83,42,1,1,15485,technician,secondary,0
222,70,2,1,180,technician,secondary,0
145,98,2,1,195,technician,secondary,0
1346,-1,0,1,846,retired,tertiary,1
118,102,2,1,36,management,tertiary,0
69,99,1,1,805,self,tertiary,0
245,98,2,2,1831,management,tertiary,0
135,-1,0,1,336,admin,tertiary,0
88,-1,0,1,530,management,tertiary,0
303,-1,0,2,2635,management,tertiary,0
131,-1,0,2,360,technician,tertiary,1
390,-1,0,1,326,student,tertiary,1
132,112,3,6,350,self,tertiary,0
187,-1,0,1,21088,management,tertiary,0
109,-1,0,1,583,management,tertiary,0
445,-1,0,1,100,student,secondary,1
299,-1,0,2,2196,management,tertiary,0
93,-1,0,1,0,management,tertiary,0
223,-1,0,1,0,technician,secondary,0
141,188,1,1,0,housemaid,tertiary,0
401,-1,0,1,0,management,tertiary,0
149,-1,0,1,1088,admin,tertiary,0
579,-1,0,1,3576,management,tertiary,1
136,-1,0,1,166,self,tertiary,0
114,287,3,7,4089,technician,tertiary,0
323,-1,0,1,2501,technician,secondary,0
197,98,1,2,0,management,tertiary,0
222,-1,0,3,643,technician,tertiary,0
58,-1,0,1,0,technician,tertiary,0
407,98,1,2,1135,services,secondary,0
252,-1,0,2,410,management,tertiary,0
80,102,1,1,635,admin,tertiary,0
112,-1,0,1,712,technician,tertiary,0
87,308,2,1,144,technician,secondary,0
176,-1,0,1,217,technician,secondary,0
226,-1,0,2,304,student,secondary,1
396,-1,0,3,39,student,tertiary,1
260,-1,0,1,164,blue,secondary,0
103,-1,0,2,655,blue,primary,0
108,-1,0,4,23,services,primary,0
41,-1,0,1,2178,technician,secondary,0
89,-1,0,1,0,admin,secondary,0
82,-1,0,1,147,admin,secondary,0
150,-1,0,1,2907,management,tertiary,0
170,-1,0,1,3,student,tertiary,1
147,-1,0,1,402,management,tertiary,0
362,77,1,1,6551,technician,secondary,0
118,-1,0,2,1077,admin,tertiary,0
264,-1,0,2,255,student,tertiary,0
94,112,2,2,3461,retired,tertiary,0
258,-1,0,1,795,student,tertiary,0
137,-1,0,2,1847,technician,secondary,0
189,349,1,2,1574,management,tertiary,0
208,98,2,2,312,management,tertiary,1
379,97,4,2,17023,housemaid,secondary,0
245,97,7,3,15459,management,tertiary,0
253,-1,0,1,906,admin,tertiary,1
185,-1,0,1,524,admin,secondary,1
129,-1,0,2,2555,management,tertiary,0
175,-1,0,2,8,management,tertiary,0
480,-1,0,2,1234,technician,secondary,0
229,-1,0,3,1081,self,tertiary,1
71,-1,0,3,843,admin,tertiary,0
158,-1,0,1,2033,technician,tertiary,0
161,-1,0,1,2279,admin,tertiary,0
189,-1,0,2,983,admin,secondary,1
82,-1,0,2,2305,self,tertiary,0
121,-1,0,1,854,management,tertiary,0
439,103,1,1,2232,admin,secondary,1
242,212,1,1,1967,admin,secondary,1
188,-1,0,2,80,management,tertiary,0
145,-1,0,1,1406,admin,secondary,1
282,-1,0,1,1923,retired,secondary,0
74,43,5,4,155,management,tertiary,0
483,-1,0,2,7,management,tertiary,0
108,-1,0,1,5038,housemaid,primary,0
81,-1,0,1,1559,admin,secondary,0
283,-1,0,1,274,student,secondary,0
155,-1,0,3,157,admin,secondary,1
138,-1,0,2,77,services,secondary,0
93,-1,0,2,-235,retired,primary,0
122,-1,0,2,0,admin,tertiary,1
133,41,5,2,2337,housemaid,tertiary,0
776,97,3,3,2509,admin,secondary,1
140,-1,0,2,1188,management,tertiary,0
136,114,1,2,1027,admin,secondary,0
86,-1,0,4,505,technician,secondary,0
145,-1,0,2,430,management,tertiary,0
224,105,1,7,7,admin,secondary,0
101,-1,0,1,383,blue,secondary,0
95,99,2,1,2063,housemaid,secondary,0
268,-1,0,2,808,management,tertiary,0
281,188,1,4,10287,blue,secondary,1
123,-1,0,2,0,unemployed,secondary,0
297,-1,0,1,92,student,tertiary,0
119,98,1,1,5359,management,tertiary,1
200,-1,0,1,384,self,tertiary,1
114,-1,0,1,0,management,tertiary,0
113,-1,0,1,3471,entrepreneur,secondary,0
1576,-1,0,1,2239,housemaid,secondary,0
329,41,2,1,1368,technician,secondary,1
107,-1,0,2,0,student,secondary,0
204,-1,0,2,1649,admin,secondary,0
367,-1,0,2,3076,retired,tertiary,1
82,309,1,2,1336,management,tertiary,0
100,-1,0,1,425,admin,secondary,0
146,-1,0,1,2199,management,tertiary,0
424,-1,0,1,192,blue,tertiary,0
412,-1,0,1,7818,management,tertiary,1
103,-1,0,1,217,management,tertiary,0
165,-1,0,1,4118,admin,secondary,1
161,100,3,1,2442,technician,secondary,0
114,-1,0,1,222,management,tertiary,0
237,-1,0,2,1358,admin,secondary,0
198,-1,0,2,0,management,tertiary,0
207,-1,0,5,261,management,tertiary,0
156,99,2,4,2265,blue,secondary,0
112,-1,0,2,13107,student,tertiary,0
110,-1,0,3,196,housemaid,secondary,0
183,-1,0,2,55,management,tertiary,0
223,89,2,3,760,admin,tertiary,1
76,103,5,3,1872,admin,secondary,0
76,-1,0,2,4339,blue,secondary,0
311,-1,0,2,277,student,tertiary,1
128,-1,0,4,254,blue,secondary,0
89,310,5,4,1109,management,tertiary,0
99,-1,0,2,312,self,tertiary,0
236,-1,0,3,39098,management,tertiary,0
144,187,1,2,48,self,tertiary,0
99,99,1,2,196,technician,secondary,0
187,71,1,2,132,admin,secondary,1
186,-1,0,2,437,technician,tertiary,0
86,-1,0,4,559,management,tertiary,0
158,-1,0,2,1671,admin,secondary,0
162,-1,0,7,565,student,tertiary,0
513,-1,0,9,253,management,tertiary,1
110,-1,0,2,8000,management,tertiary,0
322,-1,0,3,3748,services,secondary,0
210,100,1,2,2506,management,tertiary,0
568,-1,0,8,687,self,tertiary,0
294,309,2,2,3382,retired,secondary,0
77,100,1,1,953,admin,secondary,0
85,-1,0,1,777,admin,tertiary,0
48,-1,0,4,2033,admin,tertiary,0
93,-1,0,3,0,admin,secondary,0
121,-1,0,6,501,student,secondary,0
331,-1,0,1,434,technician,secondary,0
188,10,1,3,7103,technician,secondary,1
95,-1,0,3,278,services,secondary,0
135,-1,0,3,517,technician,secondary,0
414,-1,0,3,994,management,tertiary,0
361,-1,0,2,1269,management,tertiary,0
142,-1,0,3,1411,management,tertiary,0
95,-1,0,3,604,blue,secondary,0
61,-1,0,2,311,technician,secondary,0
32,-1,0,2,2288,technician,tertiary,0
141,-1,0,3,0,retired,tertiary,0
71,90,1,1,23,admin,tertiary,0
324,90,2,3,602,admin,secondary,1
113,-1,0,1,2464,entrepreneur,secondary,0
295,-1,0,1,473,management,tertiary,1
108,94,2,1,511,technician,secondary,0
201,-1,0,1,14,admin,tertiary,0
71,-1,0,1,0,technician,tertiary,0
264,-1,0,1,1167,management,tertiary,1
110,-1,0,1,3280,admin,secondary,0
190,84,1,1,1274,management,tertiary,0
377,-1,0,1,343,unemployed,tertiary,1
205,95,1,1,1808,management,tertiary,1
287,-1,0,1,1199,technician,secondary,1
212,-1,0,1,3355,management,tertiary,0
346,-1,0,1,0,management,tertiary,0
263,-1,0,1,70,housemaid,secondary,1
129,314,2,1,2611,technician,tertiary,0
154,-1,0,1,213,technician,tertiary,0
175,-1,0,1,6968,technician,tertiary,0
814,80,2,1,1740,technician,secondary,0
67,41,1,1,4629,management,tertiary,0
65,-1,0,1,839,student,tertiary,0
166,-1,0,2,1723,blue,secondary,1
327,-1,0,1,1323,management,tertiary,1
69,293,7,1,2552,admin,tertiary,1
353,-1,0,1,155,management,tertiary,0
277,-1,0,1,205,admin,secondary,0
244,-1,0,2,1312,retired,tertiary,0
84,-1,0,1,5862,technician,secondary,1
326,-1,0,1,2613,management,secondary,1
119,20,5,1,1116,student,secondary,0
285,-1,0,1,3652,unemployed,primary,0
161,-1,0,2,2094,unemployed,tertiary,0
165,124,1,1,528,admin,secondary,0
459,196,1,1,2764,management,tertiary,0
1460,-1,0,1,0,admin,secondary,1
1048,-1,0,1,938,technician,secondary,1
781,-1,0,1,284,technician,secondary,1
233,348,1,1,707,entrepreneur,secondary,0
335,-1,0,2,1059,management,tertiary,1
412,-1,0,2,1684,technician,secondary,1
177,-1,0,2,534,management,tertiary,1
251,90,1,1,293,technician,secondary,1
106,91,1,1,0,technician,secondary,0
144,83,1,1,0,technician,secondary,0
93,347,1,1,1352,management,tertiary,0
153,-1,0,1,1998,entrepreneur,primary,0
128,192,1,1,261,management,tertiary,0
339,-1,0,1,262,blue,secondary,1
151,69,1,1,1292,retired,tertiary,0
128,83,1,1,671,management,tertiary,0
388,-1,0,1,1407,management,tertiary,0
180,-1,0,1,1819,self,tertiary,0
87,-1,0,2,0,management,tertiary,0
192,-1,0,1,1629,retired,primary,0
761,-1,0,2,98,entrepreneur,tertiary,0
262,-1,0,1,332,housemaid,primary,0
141,-1,0,1,85,management,tertiary,0
161,39,1,1,493,management,tertiary,0
153,-1,0,1,147,management,tertiary,0
174,81,2,1,0,services,secondary,1
89,119,1,1,2851,admin,secondary,0
114,38,2,1,2367,management,tertiary,1
450,196,1,1,0,management,tertiary,0
111,119,4,1,2087,admin,secondary,0
192,-1,0,1,31,services,secondary,1
215,-1,0,2,3842,management,tertiary,1
235,-1,0,1,3343,self,tertiary,1
232,-1,0,2,25,technician,tertiary,1
1087,-1,0,1,804,unemployed,secondary,1
253,-1,0,1,1011,student,tertiary,1
182,-1,0,1,139,technician,tertiary,0
1144,-1,0,2,-528,admin,secondary,1
336,-1,0,2,1727,management,primary,0
53,-1,0,2,698,retired,primary,0
220,28,8,1,1840,management,tertiary,1
195,-1,0,3,3824,management,tertiary,0
373,-1,0,2,883,technician,tertiary,0
78,-1,0,2,16873,blue,secondary,0
134,-1,0,1,283,self,tertiary,0
181,-1,0,1,0,services,secondary,0
55,82,1,2,7541,management,tertiary,0
95,-1,0,2,690,management,tertiary,0
113,-1,0,2,0,technician,secondary,0
314,-1,0,1,1451,blue,secondary,1
206,192,1,1,202,technician,tertiary,0
288,-1,0,1,10758,management,tertiary,0
327,-1,0,1,387,management,tertiary,0
93,-1,0,2,119,admin,secondary,0
163,84,1,2,2351,management,tertiary,1
111,-1,0,1,3289,management,tertiary,0
149,-1,0,1,0,technician,tertiary,0
23,-1,0,1,172,self,tertiary,0
106,-1,0,1,1025,blue,secondary,0
101,92,5,1,92,management,tertiary,0
257,-1,0,3,1664,unemployed,secondary,1
479,-1,0,1,1623,management,tertiary,1
143,281,5,1,2466,management,tertiary,0
395,-1,0,1,597,admin,secondary,1
154,194,3,1,6981,admin,secondary,0
107,-1,0,1,0,admin,secondary,1
350,-1,0,1,611,management,tertiary,1
126,120,1,1,688,management,tertiary,0
282,385,1,2,2240,management,tertiary,1
118,81,1,2,238,blue,secondary,0
199,96,2,1,313,admin,tertiary,1
115,-1,0,1,1555,student,secondary,0
368,-1,0,2,851,unemployed,secondary,0
294,-1,0,1,1954,management,tertiary,1
177,301,2,2,1788,management,tertiary,0
64,-1,0,1,3178,management,tertiary,0
84,-1,0,1,90,self,tertiary,0
690,-1,0,1,307,management,tertiary,1
297,28,3,1,0,services,secondary,0
384,-1,0,1,915,technician,secondary,1
596,-1,0,1,7968,unemployed,tertiary,1
654,95,1,1,1147,management,tertiary,1
144,-1,0,1,61,housemaid,primary,0
88,95,2,1,280,management,secondary,0
50,120,1,2,2427,self,tertiary,0
88,-1,0,1,2789,technician,secondary,0
169,-1,0,1,2160,blue,secondary,1
395,-1,0,1,2026,unemployed,secondary,0
195,-1,0,1,1005,technician,secondary,1
103,67,4,1,1988,admin,tertiary,1
167,298,10,1,1931,technician,secondary,0
253,-1,0,1,846,self,tertiary,0
225,82,1,1,1807,technician,tertiary,0
417,-1,0,1,1117,services,secondary,1
135,-1,0,1,560,management,tertiary,0
160,-1,0,2,3370,technician,secondary,1
162,28,15,2,782,admin,secondary,0
136,96,3,1,935,services,secondary,0
270,-1,0,1,109,admin,secondary,1
138,-1,0,1,283,housemaid,secondary,0
421,-1,0,2,3376,technician,primary,1
100,-1,0,1,4578,management,tertiary,0
171,-1,0,3,1587,technician,secondary,1
271,92,4,2,1376,services,secondary,1
163,95,2,1,273,management,tertiary,0
74,-1,0,2,79,blue,secondary,0
108,-1,0,4,3764,blue,primary,0
91,-1,0,1,1628,management,tertiary,0
310,-1,0,1,871,self,tertiary,0
712,60,3,1,523,technician,tertiary,1
74,120,1,1,15161,technician,tertiary,1
128,-1,0,1,1633,management,tertiary,0
392,-1,0,2,4920,self,secondary,0
84,-1,0,1,653,admin,tertiary,1
392,-1,0,1,269,admin,secondary,0
369,-1,0,1,79,unemployed,tertiary,0
217,-1,0,1,55,entrepreneur,primary,0
116,-1,0,1,5993,management,secondary,0
79,60,2,1,1906,retired,primary,0
318,95,7,1,5115,technician,secondary,1
116,-1,0,2,3094,student,tertiary,0
211,-1,0,1,1350,unemployed,secondary,0
261,-1,0,2,64,student,tertiary,1
56,-1,0,1,659,management,tertiary,0
245,-1,0,1,1165,technician,secondary,1
142,-1,0,1,1602,technician,secondary,0
673,-1,0,1,5215,self,tertiary,0
263,368,3,1,7019,services,secondary,1
154,-1,0,1,228,student,secondary,0
696,27,2,1,96,admin,secondary,0
352,56,2,1,625,management,secondary,0
159,84,2,1,4447,admin,secondary,0
118,60,1,1,530,management,tertiary,0
210,-1,0,1,399,services,secondary,0
310,55,6,1,1568,blue,secondary,1
482,-1,0,2,3109,blue,primary,1
224,-1,0,1,1021,admin,secondary,0
221,-1,0,1,4298,technician,secondary,0
147,78,2,3,10768,technician,tertiary,0
924,113,21,2,4987,technician,tertiary,1
130,-1,0,1,2444,services,secondary,0
130,-1,0,1,878,blue,secondary,0
72,-1,0,1,0,technician,tertiary,0
59,-1,0,2,444,blue,tertiary,0
95,-1,0,5,189,admin,secondary,0
253,-1,0,2,189,entrepreneur,tertiary,1
306,-1,0,2,12322,technician,tertiary,0
77,-1,0,3,0,management,tertiary,0
112,-1,0,2,55,management,tertiary,0
80,92,1,1,5367,management,tertiary,0
212,-1,0,1,533,housemaid,secondary,0
192,-1,0,1,2467,blue,secondary,1
96,-1,0,2,3797,management,tertiary,0
181,293,2,3,5887,management,tertiary,1
132,-1,0,4,626,admin,secondary,0
76,-1,0,3,2893,self,tertiary,0
250,-1,0,2,1354,technician,tertiary,1
146,-1,0,2,942,management,tertiary,0
189,-1,0,2,0,admin,secondary,0
269,92,2,1,21,admin,tertiary,0
102,96,2,4,2823,technician,secondary,0
236,-1,0,2,2587,management,primary,1
122,91,8,2,446,management,tertiary,0
145,-1,0,2,121,student,secondary,0
71,-1,0,3,0,retired,secondary,0
163,55,2,1,23,technician,secondary,1
541,-1,0,3,0,technician,secondary,1
262,71,1,2,978,unemployed,secondary,1
206,-1,0,4,294,technician,secondary,1
115,86,2,2,409,self,secondary,1
206,-1,0,3,155,student,secondary,0
406,-1,0,2,595,student,secondary,1
244,-1,0,2,990,self,tertiary,1
592,-1,0,4,261,admin,secondary,1
508,-1,0,1,200,technician,tertiary,0
437,-1,0,1,27624,entrepreneur,secondary,1
192,-1,0,1,2694,management,tertiary,0
136,-1,0,1,15,blue,secondary,0
68,-1,0,1,1870,management,tertiary,0
123,-1,0,1,2632,retired,primary,0
313,-1,0,2,3846,management,tertiary,1
137,-1,0,3,0,housemaid,tertiary,0
705,195,1,1,2913,blue,secondary,1
96,125,2,1,140,blue,secondary,0
198,-1,0,1,2240,management,tertiary,1
200,-1,0,1,4545,technician,secondary,0
117,-1,0,1,127,technician,tertiary,1
210,-1,0,2,2104,management,tertiary,1
171,-1,0,1,332,services,secondary,0
321,-1,0,1,5,blue,primary,1
296,-1,0,4,150,admin,secondary,1
86,-1,0,1,7222,unemployed,tertiary,0
411,-1,0,1,882,technician,tertiary,1
593,-1,0,1,366,management,tertiary,1
101,-1,0,1,865,management,tertiary,0
138,-1,0,1,216,student,secondary,0
165,-1,0,1,1189,student,tertiary,1
